YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,NE13,12079,11017
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW14/NS26,12450,12904
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW25,4772,3485
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,PE3,2800,3568
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW25,5214,3940
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,TE12,2695,1855
2024-09,WEEKDAY,9,TRAIN,BP9,3451,2578
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,PE4,481,270
2024-09,WEEKDAY,0,TRAIN,SW4,30,552
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT28,23,721
2024-09,WEEKDAY,6,TRAIN,NS4/BP1,66466,42376
2024-09,WEEKDAY,6,TRAIN,TE3,16902,11413
2024-09,WEEKDAY,11,TRAIN,NS3,18653,11098
2024-09,WEEKDAY,8,TRAIN,NS21/DT11,114513,134666
2024-09,WEEKDAY,13,TRAIN,CC17/TE9,10511,7048
2024-09,WEEKDAY,22,TRAIN,CC6,14902,1645
2024-09,WEEKDAY,8,TRAIN,BP6/DT1,151849,62237
2024-09,WEEKDAY,12,TRAIN,BP6/DT1,33965,29397
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,NS16,19190,22763
2024-09,WEEKDAY,7,TRAIN,CC12,18719,23641
2024-09,WEEKDAY,12,TRAIN,DT2,3596,1230
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,CC20,3222,2495
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1645,1610
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1234,820
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW7,2838,9214
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,DT24,1049,2831
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NE8,10445,19033
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,SE1,2571,1109
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,DT24,2158,2015
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,DT20,2567,3636
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,PE6,945,1923
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,EW3,924,57
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3387,9209
2024-09,WEEKDAY,16,TRAIN,TE16,8176,7540
2024-09,WEEKDAY,9,TRAIN,TE29,6698,1278
2024-09,WEEKDAY,16,TRAIN,TE29,2359,4615
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC28,198,10
2024-09,WEEKDAY,10,TRAIN,DT7,3223,2872
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,CC24,31,173
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,TE6,60,742
2024-09,WEEKDAY,8,TRAIN,SE1,13378,5149
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW17,7653,11521
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW1,13909,13469
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,CE1/DT16,11816,27415
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NE13,10237,10109
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,5294,14587
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW33,2577,3092
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE24,1384,1444
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7115,13644
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,DT28,4080,3606
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1265,1387
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1593,1984
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1607,1994
2024-09,WEEKDAY,19,TRAIN,SE1,3234,10067
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,CC23,2464,2489
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1550,1002
2024-09,WEEKDAY,5,TRAIN,NE7/DT12,1148,271
2024-09,WEEKDAY,22,TRAIN,TE25,714,2071
2024-09,WEEKDAY,13,TRAIN,EW10,8598,10220
2024-09,WEEKDAY,5,TRAIN,CG1/DT35,518,307
2024-09,WEEKDAY,5,TRAIN,DT8,124,285
2024-09,WEEKDAY,0,TRAIN,TE29,8,483
2024-09,WEEKDAY,20,TRAIN,NE4/DT19,84956,36786
2024-09,WEEKDAY,17,TRAIN,NE10,30759,24075
2024-09,WEEKDAY,22,TRAIN,NS23,44671,9804
2024-09,WEEKDAY,14,TRAIN,TE28,3495,3602
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2547,2207
2024-09,WEEKDAY,5,TRAIN,TE1,1216,235
2024-09,WEEKDAY,10,TRAIN,EW18,16243,12942
2024-09,WEEKDAY,13,TRAIN,TE28,4461,4299
2024-09,WEEKDAY,14,TRAIN,CC27,3529,4024
2024-09,WEEKDAY,9,TRAIN,PE3,8668,4127
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW15,12565,9608
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2831,2965
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,TE3,5313,4066
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT27,5409,4677
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,CG2,14788,12040
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,SW3,880,870
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,BP7,352,305
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,DT2,652,456
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,TE27,627,2442
2024-09,WEEKDAY,21,TRAIN,DT8,1748,3013
2024-09,WEEKDAY,22,TRAIN,BP2,449,3008
2024-09,WEEKDAY,12,TRAIN,CC12,7510,3854
2024-09,WEEKDAY,10,TRAIN,EW32,1545,1826
2024-09,WEEKDAY,13,TRAIN,CC7,7314,8056
2024-09,WEEKDAY,11,TRAIN,DT17,28047,15592
2024-09,WEEKDAY,18,TRAIN,PE6,8904,17814
2024-09,WEEKDAY,5,TRAIN,SW3,1404,71
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,NS11,19506,22411
2024-09,WEEKDAY,7,TRAIN,CC17/TE9,20155,20517
2024-09,WEEKDAY,10,TRAIN,EW33,2795,2032
2024-09,WEEKDAY,19,TRAIN,EW20,17114,20605
2024-09,WEEKDAY,5,TRAIN,SW7,1222,55
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NS2,7366,15664
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,SW6,1524,1561
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,NS3,10480,8339
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NS23,27882,22474
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,EW32,2306,528
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,SW4,1394,1453
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,PW3,766,674
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,TE28,1822,2597
2024-09,WEEKDAY,10,TRAIN,DT2,2226,867
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,1248,512
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1678,856
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CG1/DT35,200,27
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,BP12,207,610
2024-09,WEEKDAY,6,TRAIN,PW7,4371,2718
2024-09,WEEKDAY,20,TRAIN,SE4,1736,5582
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW20,82,452
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,CC11,56,384
2024-09,WEEKDAY,19,TRAIN,NE17/PTC,50709,111127
2024-09,WEEKDAY,7,TRAIN,CC28,9872,4691
2024-09,WEEKDAY,17,TRAIN,EW8/CC9,101675,67190
2024-09,WEEKDAY,14,TRAIN,NS7,14969,13461
2024-09,WEEKDAY,5,TRAIN,EW23,4848,3769
2024-09,WEEKDAY,18,TRAIN,PW5,3157,6817
2024-09,WEEKDAY,11,TRAIN,SW7,3029,1486
2024-09,WEEKDAY,15,TRAIN,CC10/DT26,11697,11735
2024-09,WEEKDAY,9,TRAIN,SW4,4209,1690
2024-09,WEEKDAY,22,TRAIN,EW19,5757,17382
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW26,12044,12041
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,34295,42089
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,DT28,5406,3341
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE8,6158,4589
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,DT18,3672,2857
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,DT2,678,962
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,2937,22033
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,BP13,621,388
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,SW5,772,42
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1345,3890
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,PE4,1015,1016
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,PW3,1252,754
2024-09,WEEKDAY,0,TRAIN,SW1,56,121
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC12,158,3
2024-09,WEEKDAY,0,TRAIN,DT27,56,584
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW28,9,2667
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,NE14,16173,6787
2024-09,WEEKDAY,8,TRAIN,NS3,54846,17791
2024-09,WEEKDAY,19,TRAIN,EW1,23139,84442
2024-09,WEEKDAY,8,TRAIN,PW3,4261,2879
2024-09,WEEKDAY,8,TRAIN,EW26,103332,35113
2024-09,WEEKDAY,20,TRAIN,EW30,6263,1474
2024-09,WEEKDAY,8,TRAIN,NS10,116919,47456
2024-09,WEEKDAY,10,TRAIN,EW8/CC9,24914,49510
2024-09,WEEKDAY,15,TRAIN,NE11,18902,16172
2024-09,WEEKDAY,12,TRAIN,TE6,9365,5584
2024-09,WEEKDAY,17,TRAIN,CC20,9502,11278
2024-09,WEEKDAY,6,TRAIN,TE23,1365,370
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW6,4703,5455
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,NE9,11537,10906
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW31,1619,1970
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW1,15865,17953
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,SW5,4349,3028
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,DT22,10482,6216
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,EW17,1607,5608
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4673,4243
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,SE2,886,3139
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,EW1,9620,6679
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,CC8,4828,4509
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,CC6,8115,10468
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,BP10,1168,1905
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1738,679
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,BP8,480,491
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,7708,9348
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,SW8,946,902
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,BP2,58,483
2024-09,WEEKDAY,23,TRAIN,PW5,196,2279
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW8/CC9,14008,36924
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,TE19,2289,1632
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,TE27,3313,2460
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,PE1,2111,1529
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE4/DT19,36171,31889
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NS20,11010,19013
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,EW32,2642,4725
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1754,645
2024-09,WEEKDAY,16,TRAIN,PE7,3819,5417
2024-09,WEEKDAY,16,TRAIN,NS27/CE2/TE20,8307,4888
2024-09,WEEKDAY,9,TRAIN,PE5,8940,2583
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,PW3,1028,429
2024-09,WEEKDAY,8,TRAIN,DT13,11324,24824
2024-09,WEEKDAY,0,TRAIN,NE7/DT12,191,773
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1298,1370
2024-09,WEEKDAY,20,TRAIN,TE16,5906,8708
2024-09,WEEKDAY,18,TRAIN,NS13,73374,193354
2024-09,WEEKDAY,13,TRAIN,DT18,17310,18297
2024-09,WEEKDAY,18,TRAIN,PE3,6585,15127
2024-09,WEEKDAY,15,TRAIN,CC2,10807,8619
2024-09,WEEKDAY,21,TRAIN,CC11,17322,8250
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,CC5,3318,2991
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NS19,6352,15817
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,CG2,17564,13783
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,EW10,5695,7845
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT31,4136,4757
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,BP8,722,786
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW19,7001,8120
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1058,2350
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,CC14,3342,2423
2024-09,WEEKDAY,23,TRAIN,NS23,16301,4251
2024-09,WEEKDAY,17,TRAIN,TE12,16211,4314
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,DT10,324,937
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,BP4,315,83
2024-09,WEEKDAY,5,TRAIN,CC11,1192,1284
2024-09,WEEKDAY,0,TRAIN,TE22,42,56
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,CC2,147,402
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,PW5,9,382
2024-09,WEEKDAY,21,TRAIN,NE14,14288,46674
2024-09,WEEKDAY,22,TRAIN,TE16,5839,7771
2024-09,WEEKDAY,15,TRAIN,SW6,3315,3999
2024-09,WEEKDAY,14,TRAIN,CC19/DT9,7206,7530
2024-09,WEEKDAY,8,TRAIN,NE11,32932,30562
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,28569,22179
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NE17/PTC,23499,16473
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,EW5,13479,19232
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,NE11,5463,5479
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1381,1419
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,SW2,566,541
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,EW15,9552,12879
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,EW32,2625,855
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,NS3,2082,192
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3542,3613
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,SW3,998,1056
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,PE1,235,33
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1148,940
2024-09,WEEKDAY,23,TRAIN,EW17,3512,12586
2024-09,WEEKDAY,20,TRAIN,BP9,1063,2506
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC7,280,24
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NS24/NE6/CC1,14748,6368
2024-09,WEEKDAY,16,TRAIN,EW24/NS1,86531,61957
2024-09,WEEKDAY,21,TRAIN,NS5,13644,39300
2024-09,WEEKDAY,21,TRAIN,NS12,7787,23017
2024-09,WEEKDAY,13,TRAIN,TE1,2824,3080
2024-09,WEEKDAY,8,TRAIN,CC17/TE9,20720,22546
2024-09,WEEKDAY,13,TRAIN,EW1,24608,21706
2024-09,WEEKDAY,17,TRAIN,EW10,16371,19849
2024-09,WEEKDAY,9,TRAIN,NE17/PTC,58856,25795
2024-09,WEEKDAY,15,TRAIN,TE1,3801,2409
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS23,21219,26550
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,NS16,19335,27914
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,EW28,10199,8221
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,14804,12803
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS24/NE6/CC1,5261,3515
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2887,2293
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,SW3,999,992
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,EW31,409,1459
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,DT34,2485,2163
2024-09,WEEKDAY,23,TRAIN,SW5,798,3768
2024-09,WEEKDAY,15,TRAIN,NS7,15725,16191
2024-09,WEEKDAY,14,TRAIN,DT30,6586,6365
2024-09,WEEKDAY,20,TRAIN,DT23,4925,3747
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,PE2,843,3231
2024-09,WEEKDAY,9,TRAIN,TE16,10949,10458
2024-09,WEEKDAY,12,TRAIN,DT28,8171,5572
2024-09,WEEKDAY,13,TRAIN,NS15,14136,11987
2024-09,WEEKDAY,23,TRAIN,NS11,4316,27969
2024-09,WEEKDAY,9,TRAIN,SW6,5905,1916
2024-09,WEEKDAY,14,TRAIN,EW33,2045,1877
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,CG2,12677,19656
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,NS12,9684,4022
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW11,12206,10926
2024-09,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,20107,27233
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,TE4,2498,2459
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE16,2425,3700
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,EW4,9940,3904
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,PW4,2840,3066
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4831,3961
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2738,1946
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NE15,2622,11013
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,CG1/DT35,2291,6743
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,EW24/NS1,27262,12422
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,EW19,8847,8731
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,PE6,881,468
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,CC20,3300,2311
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,DT25,2070,1895
2024-09,WEEKDAY,10,TRAIN,TE5,4629,1895
2024-09,WEEKDAY,14,TRAIN,BP10,2326,3167
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,NS10,437,4132
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,DT34,317,1137
2024-09,WEEKDAY,9,TRAIN,TE18,4656,23061
2024-09,WEEKDAY,9,TRAIN,PW2,39,413
2024-09,WEEKDAY,22,TRAIN,DT25,1579,5064
2024-09,WEEKDAY,21,TRAIN,BP13,343,619
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,DT18,206,207
2024-09,WEEKDAY,17,TRAIN,EW12/DT14,115096,76196
2024-09,WEEKDAY,14,TRAIN,PE5,5147,6200
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,EW1,14856,6862
2024-09,WEEKDAY,18,TRAIN,TE29,3334,10198
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NS2,11611,11755
2024-09,WEEKDAY,7,TRAIN,NS18,35488,17537
2024-09,WEEKDAY,6,TRAIN,DT30,12723,3697
2024-09,WEEKDAY,8,TRAIN,EW33,7292,12692
2024-09,WEEKDAY,11,TRAIN,DT7,3393,3442
2024-09,WEEKDAY,11,TRAIN,DT22,7901,8832
2024-09,WEEKDAY,19,TRAIN,EW5,33971,73857
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,TE1,2374,552
2024-09,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,17338,5820
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,PW3,869,553
2024-09,WEEKENDS/HOLIDAY,12,TRAIN,DT5,11456,6855
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,BP2,1752,753
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1043,2194
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1797,2028
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3248,2864
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,DT6,4244,3095
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE19,1836,1395
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,1114,1990
2024-09,WEEKENDS/HOLIDAY,21,TRAIN,EW30,521,1373
2024-09,WEEKDAY,7,TRAIN,DT2,7232,12990
2024-09,WEEKDAY,22,TRAIN,BP8,1152,1199
2024-09,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1086,895
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,SE1,418,2132
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,NE17/PTC,306,2127
2024-09,WEEKDAY,15,TRAIN,DT27,7955,6649
2024-09,WEEKDAY,13,TRAIN,TE13,4213,5472
2024-09,WEEKDAY,23,TRAIN,DT21,4561,2552
2024-09,WEEKDAY,22,TRAIN,DT2,428,2136
2024-09,WEEKDAY,0,TRAIN,NS15,476,1202
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NS28,231,933
2024-09,WEEKDAY,14,TRAIN,TE26,11266,12608
2024-09,WEEKDAY,9,TRAIN,DT5,23569,13944
2024-09,WEEKDAY,17,TRAIN,NE15,21319,42540
2024-09,WEEKDAY,17,TRAIN,TE4,14920,6583
2024-09,WEEKDAY,17,TRAIN,NE4/DT19,89738,68024
2024-09,WEEKDAY,21,TRAIN,EW11,14434,18955
2024-09,WEEKDAY,8,TRAIN,CE1/DT16,10574,56150
2024-09,WEEKDAY,21,TRAIN,TE18,14556,4951
2024-09,WEEKDAY,9,TRAIN,NE10,25468,19455
2024-09,WEEKENDS/HOLIDAY,13,TRAIN,EW1,15561,12495
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3216,2100
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,NE8,21799,24923
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,15408,7762
2024-09,WEEKENDS/HOLIDAY,16,TRAIN,EW3,8267,8989
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4032,11312
2024-09,WEEKENDS/HOLIDAY,23,TRAIN,NS8,2797,4504
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,BP11,2280,789
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,CC28,491,1903
2024-09,WEEKDAY,7,TRAIN,DT22,13847,9883
2024-09,WEEKDAY,13,TRAIN,DT30,7129,5639
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,BP8,682,845
2024-09,WEEKDAY,11,TRAIN,DT21,7157,11890
2024-09,WEEKDAY,5,TRAIN,BP8,1481,802
2024-09,WEEKDAY,23,TRAIN,TE6,1130,8774
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,TE24,695,1673
2024-09,WEEKDAY,8,TRAIN,EW30,2250,20760
2024-09,WEEKDAY,5,TRAIN,TE26,278,25
2024-09,WEEKENDS/HOLIDAY,0,TRAIN,EW25,50,704
2024-09,WEEKDAY,16,TRAIN,NS20,63674,29974
2024-09,WEEKDAY,7,TRAIN,EW23,88539,86980
2024-09,WEEKDAY,16,TRAIN,BP5,2469,2430
2024-09,WEEKDAY,17,TRAIN,EW20,27283,17617
2024-09,WEEKDAY,21,TRAIN,NS15,12985,15155
2024-09,WEEKDAY,10,TRAIN,SW6,4525,1643
2024-09,WEEKDAY,19,TRAIN,EW26,25392,73313
2024-09,WEEKDAY,0,TRAIN,NE12/CC13,510,4075
2024-09,WEEKDAY,8,TRAIN,DT6,16183,16075
2024-09,WEEKDAY,13,TRAIN,TE18,15595,12429
2024-09,WEEKENDS/HOLIDAY,20,TRAIN,NS25/EW13,39991,13034
2024-09,WEEKDAY,7,TRAIN,EW20,25869,25999
2024-09,WEEKDAY,5,TRAIN,NS20,907,2192
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW27,19739,22888
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,42381,20144
2024-09,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14306,22468
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,NE9,10878,8537
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW25,6909,6798
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,13164,10793
2024-09,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,2015,3990
2024-09,WEEKDAY,10,TRAIN,DT25,4028,2568
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,TE29,1632,1728
2024-09,WEEKENDS/HOLIDAY,7,TRAIN,BP3,2013,417
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1509,2202
2024-09,WEEKDAY,20,TRAIN,PE5,2010,9638
2024-09,WEEKDAY,21,TRAIN,PW1,1931,326
2024-09,WEEKDAY,13,TRAIN,PW3,1859,1551
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE23,19,7
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,TE16,41,29
2024-09,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2187,1269
2024-09,WEEKDAY,15,TRAIN,NS9/TE2,44826,59932
2024-09,WEEKENDS/HOLIDAY,6,TRAIN,DT10,707,349
2024-09,WEEKDAY,12,TRAIN,EW29,9910,6740
2024-09,WEEKDAY,18,TRAIN,TE28,4219,11698
2024-09,WEEKDAY,20,TRAIN,DT27,8168,10659
2024-09,WEEKDAY,9,TRAIN,PE2,8790,2080
2024-09,WEEKDAY,12,TRAIN,EW28,23038,15139
2024-09,WEEKDAY,19,TRAIN,CC3,17729,9254
2024-09,WEEKDAY,12,TRAIN,DT13,13108,18288
2024-09,WEEKDAY,10,TRAIN,CC23,4549,31617
2024-09,WEEKENDS/HOLIDAY,9,TRAIN,DT33,9263,2402
2024-09,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2738,2772
2024-09,WEEKENDS/HOLIDAY,22,TRAIN,EW20,1467,4635
2024-09,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,357,30
2024-09,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1771,652
